,date,spot_tday,spot_yday,log_return,vol_annual_estimate,HMM_state,p_calm_tday,p_stressed_tday
933,2022-08-01,4.6344451904296875,4.667036056518555,-0.007007700944791437,0.1037473872977376,1,0.05523789127530597,0.944762108724694
934,2022-08-02,4.59499979019165,4.6344451904296875,-0.008547781690522047,0.1037473872977376,1,0.04070389709795073,0.9592961029020493
935,2022-08-03,4.648799896240234,4.59499979019165,0.011640389311562452,0.1037473872977376,1,0.031160730423376137,0.9688392695766238
936,2022-08-04,4.620693206787109,4.648799896240234,-0.006064360861897387,0.1037473872977376,1,0.05248547146783302,0.947514528532167
937,2022-08-05,4.591558933258057,4.620693206787109,-0.0063251353128731475,0.1037473872977376,1,0.06294381345997173,0.9370561865400283
938,2022-08-08,4.628754138946533,4.591558933258057,0.008068144143331455,0.1037473872977376,1,0.06447902157259688,0.9355209784274031
939,2022-08-09,4.604053974151611,4.628754138946533,-0.005350533319681576,0.1037473872977376,1,0.07222756386930382,0.9277724361306963
940,2022-08-10,4.602499961853027,4.604053974151611,-0.00033758827116955485,0.1037473872977376,1,0.06557104525621295,0.9344289547437871
941,2022-08-11,4.537300109863281,4.602499961853027,-0.014267480138862344,0.1037473872977376,1,0.02603473724257881,0.9739652627574212
942,2022-08-12,4.5381598472595215,4.537300109863281,0.0001894642041007202,0.1037473872977376,1,0.04442950226662434,0.9555704977333757
943,2022-08-15,4.539346218109131,4.5381598472595215,0.0002613869597707902,0.1037473872977376,1,0.0386869700505459,0.961313029949454
944,2022-08-16,4.605800151824951,4.539346218109131,0.014533414933849746,0.1037473872977376,1,0.005180585767496484,0.9948194142325035
945,2022-08-17,4.575629234313965,4.605800151824951,-0.006572184970611927,0.1037473872977376,1,0.008810579385236017,0.991189420614764
946,2022-08-18,4.616200923919678,4.575629234313965,0.008827829145703051,0.1037473872977376,1,0.005656679248735649,0.9943433207512644
947,2022-08-19,4.685128211975098,4.616200923919678,0.014821225828678527,0.1037473872977376,1,0.0022765190175057684,0.9977234809824943
948,2022-08-22,4.72941780090332,4.685128211975098,0.009408826638884739,0.1037473872977376,1,0.02074597881420872,0.9792540211857913
949,2022-08-23,4.786693096160889,4.72941780090332,0.012037687980511344,0.1037473872977376,1,0.059657906774634194,0.9403420932253658
950,2022-08-24,4.785639762878418,4.786693096160889,-0.00022007870019423003,0.1037473872977376,1,0.30770283837354995,0.69229716162645
951,2022-08-25,4.780157089233398,4.785639762878418,-0.0011463078988912276,0.1037473872977376,1,0.415912542100502,0.5840874578994979
952,2022-08-26,4.750360012054443,4.780157089233398,-0.006253002633777191,0.1037473872977376,1,0.4549488350654131,0.5450511649345869
953,2022-08-29,4.768196105957031,4.750360012054443,0.003747651336389388,0.1037473872977376,1,0.4839881803499482,0.5160118196500518
954,2022-08-30,4.725154876708984,4.768196105957031,-0.009067719974349513,0.1037473872977376,1,0.48397363774766344,0.5160263622523366
955,2022-08-31,4.70959997177124,4.725154876708984,-0.0032973658099439912,0.1037473872977376,0,0.517457663186841,0.4825423368131589
956,2022-09-01,4.701691150665283,4.70959997177124,-0.0016807094509761055,0.1037473872977376,0,0.5156234244116144,0.4843765755883856
957,2022-09-02,4.7348952293396,4.701691150665283,0.007037336250759731,0.1037473872977376,1,0.4689316131471999,0.5310683868528001
958,2022-09-05,4.758430004119873,4.7348952293396,0.004958183232023241,0.1037473872977376,1,0.4314451720625458,0.5685548279374543
959,2022-09-06,4.749783039093018,4.758430004119873,-0.0018188417468918655,0.1037473872977376,1,0.3703661166349436,0.6296338833650564
960,2022-09-07,4.779234886169434,4.749783039093018,0.006181527013607238,0.1037473872977376,1,0.2253503789399739,0.7746496210600261
961,2022-09-08,4.712384223937988,4.779234886169434,-0.01408648342884398,0.1037473872977376,1,0.06681326046036126,0.9331867395396388
962,2022-09-09,4.699794769287109,4.712384223937988,-0.002675142954221359,0.1037473872977376,1,0.06646339231174313,0.9335366076882567
963,2022-09-12,4.656233787536621,4.699794769287109,-0.009311920385153797,0.1037473872977376,1,0.04015074488518613,0.9598492551148139
964,2022-09-13,4.630499839782715,4.656233787536621,-0.0055421022405838455,0.1037473872977376,1,0.027248631965168645,0.9727513680348313
965,2022-09-14,4.725900173187256,4.630499839782715,0.02039323661654519,0.1037473872977376,1,0.0010184078927845661,0.9989815921072155
966,2022-09-15,4.722915172576904,4.725900173187256,-0.0006318253877173007,0.1037473872977376,1,0.07398445538220103,0.926015544617799
967,2022-09-16,4.730776786804199,4.722915172576904,0.0016631843037184966,0.1037473872977376,1,0.09907478510743732,0.9009252148925627
968,2022-09-19,4.7058000564575195,4.730776786804199,-0.00529361209833211,0.1037473872977376,1,0.0942777909181024,0.9057222090818976
969,2022-09-20,4.689899921417236,4.7058000564575195,-0.003384558948464395,0.1037473872977376,1,0.07301602508996849,0.9269839749100315
970,2022-09-21,4.738749980926514,4.689899921417236,0.010362140309896715,0.1037473872977376,1,0.018244913036803558,0.9817550869631965
971,2022-09-22,4.858516216278076,4.738749980926514,0.02495970218127267,0.1037473872977376,1,1.847210045310942e-06,0.9999981527899547
972,2022-09-23,4.826805114746094,4.858516216278076,-0.006548304132237348,0.1037473872977376,1,0.0040497858664314,0.9959502141335687
973,2022-09-26,4.894327163696289,4.826805114746094,0.013892030872057343,0.1037473872977376,1,0.0014733025067195757,0.9985266974932805
974,2022-09-27,4.941400051116943,4.894327163696289,0.009571889459255157,0.1037473872977376,1,0.008288285187705335,0.9917117148122947
975,2022-09-28,4.987045764923096,4.941400051116943,0.009195001162541586,0.1037473872977376,1,0.021509027141358168,0.978490972858642
976,2022-09-29,4.95419979095459,4.987045764923096,-0.006608043892586894,0.1037473872977376,1,0.04797021101912843,0.9520297889808715
977,2022-09-30,4.935809135437012,4.95419979095459,-0.003719041479461902,0.1037473872977376,1,0.06664706889968386,0.9333529311003161
978,2022-10-03,4.943299770355225,4.935809135437012,0.0015164599206528926,0.1037473872977376,1,0.06373473025442154,0.9362652697455784
979,2022-10-04,4.906400203704834,4.943299770355225,-0.007492561067074011,0.1037473872977376,1,0.032331861645081145,0.9676681383549189
980,2022-10-05,4.817180156707764,4.906400203704834,-0.018351789710659205,0.1037473872977376,1,0.0004009021926235934,0.9995990978073763
981,2022-10-06,4.859000205993652,4.817180156707764,0.008643970680849163,0.1037473872977376,1,0.0018287152030324041,0.9981712847969676
982,2022-10-07,4.989500045776367,4.859000205993652,0.026503015698756814,0.1037473872977376,1,1.362821910518298e-06,0.9999986371780896
983,2022-10-10,4.987100124359131,4.989500045776367,-0.0004811100821124363,0.1037473872977376,1,0.08833722283904574,0.9116627771609542
984,2022-10-11,5.001399993896484,4.987100124359131,0.0028632685863969674,0.1037473872977376,1,0.12072004054799368,0.8792799594520064
985,2022-10-12,4.999899864196777,5.001399993896484,-0.000299986948145144,0.1037473872977376,1,0.12386234694845752,0.8761376530515426
986,2022-10-13,4.988674163818359,4.999899864196777,-0.0022477092472132044,0.1037473872977376,1,0.09160400811221528,0.9083959918877847
987,2022-10-14,4.914599895477295,4.988674163818359,-0.014959830326017267,0.1037473872977376,1,0.00943921989726932,0.9905607801027306
988,2022-10-17,4.945799827575684,4.914599895477295,0.006328351202644305,0.1037473872977376,1,0.008684363962426065,0.9913156360375739
989,2022-10-18,4.872320175170898,4.945799827575684,-0.014968451054411564,0.1037473872977376,1,0.001603786153996563,0.9983962138460034
990,2022-10-19,4.85004997253418,4.872320175170898,-0.0045812371363071844,0.1037473872977376,1,0.007173854169621487,0.9928261458303784
991,2022-10-20,4.916600227355957,4.85004997253418,0.013628272434667637,0.1037473872977376,1,0.002542223279788588,0.9974577767202114
992,2022-10-21,4.880430221557617,4.916600227355957,-0.007383904811845239,0.1037473872977376,1,0.010362783053380132,0.9896372169466199
993,2022-10-24,4.837299823760986,4.880430221557617,-0.008876698735795089,0.1037473872977376,1,0.013618285810812321,0.9863817141891877
994,2022-10-25,4.839680194854736,4.837299823760986,0.0004919657035937482,0.1037473872977376,1,0.01795792636561111,0.9820420736343889
995,2022-10-26,4.784200191497803,4.839680194854736,-0.011529781280544781,0.1037473872977376,1,0.0044437030759794365,0.9955562969240206
996,2022-10-27,4.696199893951416,4.784200191497803,-0.018565213346756877,0.1037473872977376,1,0.0005847354689364223,0.9994152645310636
997,2022-10-28,4.734799861907959,4.696199893951416,0.008185809457339249,0.1037473872977376,1,0.036126064983359685,0.9638739350166404
998,2022-10-31,4.738500118255615,4.734799861907959,0.000781196952188568,0.1037473872977376,1,0.08735364814199062,0.9126463518580094
999,2022-11-01,4.7670698165893555,4.738500118255615,0.006011167043732861,0.1037473872977376,1,0.10010934865062218,0.8998906513493778
1000,2022-11-02,4.758200168609619,4.7670698165893555,-0.001862341026990034,0.1037473872977376,1,0.10451951188626282,0.8954804881137371
1001,2022-11-03,4.789790153503418,4.758200168609619,0.006617120272499834,0.1037473872977376,1,0.07778134920696905,0.9222186507930309
1002,2022-11-04,4.815199851989746,4.789790153503418,0.005290949339596747,0.1037473872977376,1,0.04736837185684393,0.952631628143156
1003,2022-11-07,4.72160005569458,4.815199851989746,-0.01962981351105292,0.1037473872977376,1,0.0002465701453889634,0.999753429854611
1004,2022-11-08,4.661099910736084,4.72160005569458,-0.012896284369136724,0.1037473872977376,1,0.0016928833217450584,0.9983071166782549
1005,2022-11-09,4.654699802398682,4.661099910736084,-0.0013740332642212744,0.1037473872977376,1,0.010165621052301343,0.9898343789476985
1006,2022-11-10,4.699900150299072,4.654699802398682,0.009663844504243855,0.1037473872977376,1,0.004103206679618733,0.9958967933203813
1007,2022-11-11,4.5947699546813965,4.699900150299072,-0.022622573588285844,0.1037473872977376,1,3.690857865335064e-06,0.9999963091421347
1008,2022-11-14,4.524099826812744,4.5947699546813965,-0.015500066223853684,0.1037473872977376,1,0.0012113525445158347,0.9987886474554841
